branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
,115,0.6970000000000001,95,2018-01-30,Mr. SANFORD.,2018,sinc maggi defi odd shown true grit live multipl congenit heart defect malform cerebellum complet depend pacemak instal infant thing mean abil see walk jump danc thing doctor told parent would never capabl,"Since then, Maggie has defied the odds  and shown  true grit She  lives with multiple  congenital heart defects, a malformation of the  cerebellum, and is completely dependent on a  pacemaker that was installed when she was  just an infant  What these things mean is that her ability to  see, walk,  jump, and dance are  things  the  doctors told her parents she would never be  capable of doing","Since then, Maggie has defied the odds  and shown  true grit She  lives with multiple  congenital heart defects, a malformation of the  cerebellum, and is completely dependent on a  pacemaker that was installed when she was  just an infant  What these things mean is that her ability to  see, walk,  jump, and dance are  things  the  doctors told her parents she would never be  capable of doing"
House,113,-0.455,16,2013-09-30,Mr. FARR.,2013,bring clean bill,Bring the clean bill,Bring the clean bill
,113,-0.434,261,2014-05-20,Ms. MATSUI.,2014,centuri member rotari club sacramento stay true mission encourag foster ideal servic success done provid rotarian time talent fundrais abil improv qualiti life group individu throughout sacramento area," For a century, the members of the Rotary  Club of Sacramento have stayed true to their  mission, which is to ‘ ‘encourage and foster the  ideal of service.’ ’ They have successfully done  this by providing Rotarian ’s  time,  talent and  fundraising abilities to improve the quality of  life for groups and individuals throughout the  Sacramento area"," For a century, the members of the Rotary  Club of Sacramento have stayed true to their  mission, which is to ‘ ‘encourage and foster the  ideal of service.’ ’ They have successfully done  this by providing Rotarian ’s  time,  talent and  fundraising abilities to improve the quality of  life for groups and individuals throughout the  Sacramento area"
,112,0.307,1,2012-05-07,Mr. THOMPSON of Pennsylvania.,2012,reason zippo ceo gregori booth recent nomin serv us," For these reasons, Zippo CEO Gregory Booth was recently nominated to  serve on the U.S"," For these reasons, Zippo CEO Gregory Booth was recently nominated to  serve on the U.S"
,113,0.611,157,2014-06-26,Mr. SMITH of Missouri.,2014,boot camp soi train assign rd battalion th marin battalion level infantri unit compos infantri marin support personnel,"After boot  camp and SOI training he was assigned to the  3rd Battalion, 4th Marines, which  is a battalion-level infantry unit composed of infantry  Marines and support personnel","After boot  camp and SOI training he was assigned to the  3rd Battalion, 4th Marines, which  is a battalion-level infantry unit composed of infantry  Marines and support personnel"
Senate,114,0.452,46,2016-04-13,Mr. CASSIDY.,2016,presid ask unanim consent order quorum call rescind,"President, I ask  unanimous consent that the order for  the quorum call be rescinded","President, I ask  unanimous consent that the order for  the quorum call be rescinded"
,112,0.563,171,2011-07-21,Mr. YODER.,2011,rise today recogn william vander ark leawood kansa,"Speaker,  I rise  today  to  recognize William Vander Ark of Leawood,  Kansas","Speaker,  I rise  today  to  recognize William Vander Ark of Leawood,  Kansas"
Senate,112,-0.203,89,2012-06-05,Ms. LANDRIEU.,2012,reason bill import year ago women not major breadwinn famili, The reason this bill is so important is  because 50 years ago women were not  major breadwinners in families, The reason this bill is so important is  because 50 years ago women were not  major breadwinners in families
House,115,-0.16899999999999998,9,2017-01-12,Mr. SCHNEIDER.,2017,hurt real peopl depend afford care act,This will hurt real  people who depend on the Affordable  Care Act,This will hurt real  people who depend on the Affordable  Care Act
Senate,114,0.34,59,2015-01-21,Mr. HOEVEN.,2015,fact epa found petcok low hazard potenti, But in fact the EPA has found that  petcoke has a low hazard potential, But in fact the EPA has found that  petcoke has a low hazard potential
Senate,112,-0.326,13,2011-01-31,Mr. ROCKEFELLER.,2011,epa regul greenhous gase,EPA regulation of greenhouse gases does just that,EPA regulation of greenhouse gases does just that
,112,0.519,71,2011-04-15,Mr. LATTA.,2011,nathan dedic servic commun peer proven abil excel among leader air forc academi,Nathan’s dedication and service  to his  community and his peers has proven his ability to excel among the leaders at the Air Force  Academy,Nathan’s dedication and service  to his  community and his peers has proven his ability to excel among the leaders at the Air Force  Academy
Senate,113,0.208,113,2013-02-14,Ms. MURKOWSKI.,2013,administr oppos legisl argu would expens notifi small miner fail file small miner waiver document time give time solv defect prior loss claim,But this administration has opposed the legislation arguing that it would be too expensive to  notify all small miners who fail to file  their small miner waiver documents on  time and giving them time to solve the  defect prior to the loss of their claims,But this administration has opposed the legislation arguing that it would be too expensive to  notify all small miners who fail to file  their small miner waiver documents on  time and giving them time to solve the  defect prior to the loss of their claims
,112,-0.448,171,2011-10-12,Mr. DINGELL.,2011,wish howev commend good friend michigan rank member committe way mean sandylevin hard effect work obama administr improv," I wish, however, to commend my good friend  from Michigan and Ranking Member of  the  Committee on Ways and Means, SANDYLEVIN,  for  his  hard  and  effective work with  the  Obama Administration to improve them"," I wish, however, to commend my good friend  from Michigan and Ranking Member of  the  Committee on Ways and Means, SANDYLEVIN,  for  his  hard  and  effective work with  the  Obama Administration to improve them"
,112,-0.606,8,2012-10-16,Ms. SCHAKOWSKY.,2012,dozen colleg begun vote registr drive orient program class registr intranet web site interact crucial campu life institution servic often left outsid effort," Dozens of colleges have begun their own  voting registration drives in orientation programs, class registration, intranet Web sites  and other  interactions crucial to campus  life,  institutionalizing  services  that  had  often been left to outside efforts"," Dozens of colleges have begun their own  voting registration drives in orientation programs, class registration, intranet Web sites  and other  interactions crucial to campus  life,  institutionalizing  services  that  had  often been left to outside efforts"
,113,0.387,157,2013-06-12,Mr. BACHUS.,2013,creat special program call lima foxtrot help courag wound warrior recov physic skill sever injuri,"After 9/11, it created a special program  called  ‘Lima Foxtrot’ ’  to  help  courageous  wounded warriors recover their physical skills  after severe injury","After 9/11, it created a special program  called  ‘Lima Foxtrot’ ’  to  help  courageous  wounded warriors recover their physical skills  after severe injury"
Senate,112,-0.37,178,2012-02-01,Ms. MIKULSKI.,2012,piec legisl near heart, This is a piece of legislation near to  my heart, This is a piece of legislation near to  my heart
,112,-0.484,191,2012-03-29,Mr. BRADY of Pennsylvania.,2012,bedrock famili,"The bedrock of her family,  Mrs","The bedrock of her family,  Mrs"
House,114,-0.428,2,2015-03-24,Mr. BLUMENAUER.,2015,silent transport crisi alreadi upon us, It is silent on the transportation crisis that is already upon us, It is silent on the transportation crisis that is already upon us
House,113,0.309,6,2013-01-14,Mr. DENHAM.,2013,madam ask unanim consent member may legisl day revis extend remark includ extran materi hr," Madam Speaker, I ask  unanimous consent that all Members  may have 5 legislative days in which to  revise and extend their remarks and include extraneous material on H.R"," Madam Speaker, I ask  unanimous consent that all Members  may have 5 legislative days in which to  revise and extend their remarks and include extraneous material on H.R"
,114,-0.237,85,2015-04-28,Mr. RUIZ.,2015,design organ triennial need assess critic build strong support organ across commun,She designed  the organization’s  triennial needs assessment and was critical  to building strong  support for the organization across the community,She designed  the organization’s  triennial needs assessment and was critical  to building strong  support for the organization across the community
Senate,112,0.43,72,2012-02-07,Mr. BLUNT.,2012,saw one presid advis earli morn begin back away say suddenli one becomew seek inform, I saw one of the President’s advisers  early this morning beginning to back  away from this and say: Suddenly this  one year has become—we are just seeking information during this year, I saw one of the President’s advisers  early this morning beginning to back  away from this and say: Suddenly this  one year has become—we are just seeking information during this year
,113,0.221,43,2014-09-19,Mr. MEEHAN.,2014,protect land void construct road perman structur,"These protected lands are void of construction,  roads and permanent  structures","These protected lands are void of construction,  roads and permanent  structures"
House,112,0.579,19,2011-02-11,Ms. BUERKLE.,2011,moreov busi not one harm unnecessari regul," Moreover, businesses are not the only  ones who are harmed by these unnecessary  regulations"," Moreover, businesses are not the only  ones who are harmed by these unnecessary  regulations"
,113,-0.39,261,2014-05-20,Ms. HAHN.,2014,today introduc pipelin inspect enforc act prevent oil pipelin leak like one greatli damag commun wilmington ca,"Speaker, today, I am introducing  the Pipeline  Inspection Enforcement  Act of 2014 to prevent oil pipeline leaks like  the one that greatly damaged the community  of Wilmington, CA","Speaker, today, I am introducing  the Pipeline  Inspection Enforcement  Act of 2014 to prevent oil pipeline leaks like  the one that greatly damaged the community  of Wilmington, CA"
House,112,-0.29600000000000004,73,2011-10-12,Mr. RUPPERSBERGER.,2011,lewisof california,"LEWISof California, and ","LEWISof California, and "
House,114,0.6409999999999999,2,2016-02-02,Ms. FOXX.,2016,first african american actress perform littl theatr winston salem, She was the first African American  actress to perform with the Little Theatre  of Winston-Salem, She was the first African American  actress to perform with the Little Theatre  of Winston-Salem
,112,0.36,29,2011-05-13,Mr. ADERHOLT.,2011,brave heart magnific soul men strong bold men strength honor believ freedom fighter live die," There are such brave hearts, such magnificent souls such men as these!  Such Strong Bold Men, who all in Strength  In Honor do so believe!  Freedom Fighters who so live and die "," There are such brave hearts, such magnificent souls such men as these!  Such Strong Bold Men, who all in Strength  In Honor do so believe!  Freedom Fighters who so live and die "
House,113,0.618,65,2013-07-24,Mr. KING of Iowa.,2013,deal individu cannot enforc law,"If they  deal with individuals, then they cannot  enforce the law","If they  deal with individuals, then they cannot  enforce the law"
Senate,115,0.585,13,2017-04-24,Mr. RUBIO.,2017,human right watch recent report law enforc secur agenc offici control ruthless head chechen republ ramzan kadyrov round dozen men suspicion gay tortur humili victim report least men arrest," Human Rights Watch  recently  reported that ‘‘law enforcement and security agency officials under control of  the ruthless head of the Chechen Republic, Ramzan Kadyrov, have rounded  up dozens of men on suspicion of being  gay, torturing and humiliating the victims.’’  There are reports that at least 100  men have been arrested"," Human Rights Watch  recently  reported that ‘‘law enforcement and security agency officials under control of  the ruthless head of the Chechen Republic, Ramzan Kadyrov, have rounded  up dozens of men on suspicion of being  gay, torturing and humiliating the victims.’’  There are reports that at least 100  men have been arrested"
Senate,114,0.529,13,2016-04-05,Mr. BARRASSO.,2016,health care law creat co op alreadi gone busi,"The  health care law created 23 co-ops, and  12 have already gone out of business","The  health care law created 23 co-ops, and  12 have already gone out of business"
,114,-0.329,3,2015-06-19,Mr. KEATING.,2015,csj dual focu recruit develop leader low incom background organ effect campaign address econom surviv issu low incom commun commun color face, The CSJ has a dual focus: to recruit and  develop  its own  leaders  from  low  income  backgrounds; and to organize effective campaigns  to  address  the  economic  survival  issues that low-income communities and communities of color face, The CSJ has a dual focus: to recruit and  develop  its own  leaders  from  low  income  backgrounds; and to organize effective campaigns  to  address  the  economic  survival  issues that low-income communities and communities of color face
,114,-0.529,16,2015-07-31,Mr. HONDA.,2015,august sing tao daili celebr th anniversari san francisco california,"On August 1, 2015,  Sing Tao Daily will celebrate its 40th anniversary in San Francisco, California","On August 1, 2015,  Sing Tao Daily will celebrate its 40th anniversary in San Francisco, California"
House,113,-0.438,34,2014-12-01,Mr. CUMMINGS.,2014,want us care dont becom distract not address issu, I  want us to be very careful that we  don’t become distracted and not address the issues, I  want us to be very careful that we  don’t become distracted and not address the issues
,112,0.633,73,2011-06-13,Mr. MILLER of Florida.,2011,wife vicki join offer best wish team coach faculti student univers west florida continu success,"My wife Vicki joins me in offering our  best wishes to the team, coaches, faculty, and  students at the University of West Florida for  their continued success","My wife Vicki joins me in offering our  best wishes to the team, coaches, faculty, and  students at the University of West Florida for  their continued success"
,115,-0.395,6,2017-08-15,Mr. THOMPSON of California.,2017,fit proper honor today,It is fitting and proper  that we honor them here today,It is fitting and proper  that we honor them here today
Senate,112,0.414,66,2012-04-25,Mr. MORAN.,2012,construct project creat job boost local economi,Construction projects create jobs and boost local economies,Construction projects create jobs and boost local economies
,113,-0.565,125,2013-03-15,Mr. HASTINGS of Florida.,2013,first us,On her first U.S,On her first U.S
House,113,-0.473,29,2014-03-05,Mr. WAXMAN.,2014,natur one world lead scienc journal said time misinform present fact truth twist nobodi show inclin listen scientist let alon learn," Here  is what Nature, one of  the  world’s leading science journals, said  at the time:  Misinformation was  presented  as  fact,  truth was twisted, and nobody showed any  inclination to listen to scientists, let alone  learn  from them"," Here  is what Nature, one of  the  world’s leading science journals, said  at the time:  Misinformation was  presented  as  fact,  truth was twisted, and nobody showed any  inclination to listen to scientists, let alone  learn  from them"
Senate,112,0.391,40,2011-06-21,Mr. JOHANNS.,2011,empath sympath struggl recogn need basic health insur reform,We all  empathized and sympathized with their  struggles and recognized the need for  basic health  insurance reforms,We all  empathized and sympathized with their  struggles and recognized the need for  basic health  insurance reforms
,112,0.293,5,2012-11-09,Mr. SIMPSON.,2012,expert nuclear reactor fuel cycl issu dave assum leadership posit argonn nation laboratori oak ridg nation laboratori,"As an expert in nuclear reactor and fuel cycle issues,  Dave assumed  leadership positions at Argonne National Laboratory and Oak Ridge National Laboratory","As an expert in nuclear reactor and fuel cycle issues,  Dave assumed  leadership positions at Argonne National Laboratory and Oak Ridge National Laboratory"
,114,0.54,93,2016-03-15,Mr. OLSON.,2016,essenc polit process challeng especi creat polit agenda reach specif goal set numer government institut," In essence, the political process is challenging especially in creating the political  agenda and reaching specific goals set by the  numerous governmental institutions"," In essence, the political process is challenging especially in creating the political  agenda and reaching specific goals set by the  numerous governmental institutions"
House,112,0.498,12,2012-06-20,Mr. COFFMAN of Colorado.,2012,oppon domest energi explor claim industri alreadi thousand acr not produc well, Opponents of domestic energy exploration claim that the industry already  has thousands of acres but are not producing the wells, Opponents of domestic energy exploration claim that the industry already  has thousands of acres but are not producing the wells
House,112,-0.313,44,2012-02-07,Mr. GARAMENDI.,2012,tonko keep come back st congression district,"TONKO, why do  we keep coming back to the 21st Congressional District?  ","TONKO, why do  we keep coming back to the 21st Congressional District?  "
Senate,115,-0.328,24,2017-03-23,Mr. CARDIN.,2017,legisl, That is what this legislation does, That is what this legislation does
House,115,-0.403,22,2017-05-01,Mr. VEASEY.,2017,gone contradict commit job train, He has also gone on to contradict  himself on his  commitment  to  job  training, He has also gone on to contradict  himself on his  commitment  to  job  training
Senate,113,-0.249,80,2014-06-26,Mr. COONS.,2014,anoth challeng face ensur employ quickli recogn whether worker skill need, Another challenge we face is ensuring employers can quickly recognize  whether a worker has the skills they  need, Another challenge we face is ensuring employers can quickly recognize  whether a worker has the skills they  need
,113,-0.408,122,2014-06-17,Mr. ENGEL.,2014,ecklond veteran world war ii korean war,"Ecklond, a veteran of both  World War  II  and  the Korean War","Ecklond, a veteran of both  World War  II  and  the Korean War"
House,113,-0.428,29,2014-03-24,Mrs. BEATTY.,2014,addit women own busi continu lag behind male own busi," In addition, women-owned businesses  continue  to  lag  behind male-owned  businesses"," In addition, women-owned businesses  continue  to  lag  behind male-owned  businesses"
House,112,-0.382,33,2012-12-19,Ms. ESHOO.,2012,employ privat insur individu bear half cost health care infant percent paid medicaid," While employers, private insurers, and  individuals bear about half of the cost  of health care for these infants, 40 percent is paid for by Medicaid"," While employers, private insurers, and  individuals bear about half of the cost  of health care for these infants, 40 percent is paid for by Medicaid"
House,115,0.6409999999999999,4,2018-01-22,Ms. FOXX.,2018,citizen deserv better,Our citizens  deserve better,Our citizens  deserve better
Senate,114,-0.276,65,2016-02-02,Mr. REID.,2016,protect start repair water infrastructur,This protection should start with repairs to  their water infrastructure,This protection should start with repairs to  their water infrastructure
Senate,114,-0.362,52,2015-01-21,Mr. DURBIN.,2015,deficit cut half,The deficit has been cut  in half,The deficit has been cut  in half
House,114,-0.51,25,2015-01-06,Mr. PAYNE.,2015,rollcal,"Speaker, on rollcall No","Speaker, on rollcall No"
House,113,-0.473,29,2014-03-05,Mr. WAXMAN.,2014,idea reduc carbon pollut prevent catastroph climat chang let hear,"If  you have other ideas for reducing carbon pollution to prevent catastrophic  climate change, let’s hear about them","If  you have other ideas for reducing carbon pollution to prevent catastrophic  climate change, let’s hear about them"
House,114,0.596,51,2016-01-07,Mr. ROKITA.,2016,implement gun control execut fiat not need not legal,"Implementing  more gun control through executive  fiat is not what is needed, and it is not  what is legal","Implementing  more gun control through executive  fiat is not what is needed, and it is not  what is legal"
House,114,-0.565,31,2015-01-27,Mr. HASTINGS.,2015,dont come danc without understand would urg still didnt getalthough friend seem suggest presid deserv someth earn belief presid allow ga leas would," I don’t come to this dance without  having  some  understanding,  and  I  would urge that I still didn’t get—although my  friend,  the  chairman,  seemed to suggest that the President is  deserving of something that he earns,  my belief is that the President has allowed for more gas leases than I would  have had him do"," I don’t come to this dance without  having  some  understanding,  and  I  would urge that I still didn’t get—although my  friend,  the  chairman,  seemed to suggest that the President is  deserving of something that he earns,  my belief is that the President has allowed for more gas leases than I would  have had him do"
House,113,-0.402,11,2013-10-22,Mr. DOGGETT.,2013,mani foster children separ not parent sibl detriment social emot psycholog," Many foster children have been separated not only from their parents, but  from their siblings, and this can be  very detrimental socially, emotionally,  and psychologically"," Many foster children have been separated not only from their parents, but  from their siblings, and this can be  very detrimental socially, emotionally,  and psychologically"
House,113,-0.473,13,2013-06-03,Mr. WAXMAN.,2013,meantim prevent state respond particular need may regul wholesal distributor preempt import exist state safeguard entri suppli chain unsaf counterfeit drug adequ substitut place,"In the meantime, it will prevent States from responding to particular needs they may  have in regulating their wholesale distributors, and it preempts important  existing State safeguards against the  entry into the supply chain of unsafe  counterfeit drugs before any adequate  substitute will be in place","In the meantime, it will prevent States from responding to particular needs they may  have in regulating their wholesale distributors, and it preempts important  existing State safeguards against the  entry into the supply chain of unsafe  counterfeit drugs before any adequate  substitute will be in place"
House,113,-0.4,29,2013-07-17,Mr. LARSON of Connecticut.,2013,whether embrac kiss juda may say may say mere charad commend understand medicar isnt entitl," Whether this embrace is the kiss of  Judas, as some may say, or some may  say this is just merely a charade, I  commend them for understanding that  Medicare  isn’t an entitlement"," Whether this embrace is the kiss of  Judas, as some may say, or some may  say this is just merely a charade, I  commend them for understanding that  Medicare  isn’t an entitlement"
,113,-0.389,116,2014-02-04,Mrs. CAPPS.,2014,heritag pcpa howev not landmark build cultur legaci provid gener," The heritage of PCPA, however, is not just  in landmark buildings, but in the cultural legacy  that  it has provided  for generations"," The heritage of PCPA, however, is not just  in landmark buildings, but in the cultural legacy  that  it has provided  for generations"
Senate,112,-0.517,25,2012-06-11,Mr. SANDERS.,2012,vermont nation guard along guard state privat contractor rapidli repair rebuilt wash road bridg,"The Vermont  National Guard, along with the Guards  of other States and private contractors,  rapidly  repaired  and  rebuilt  washed-out roads and bridges","The Vermont  National Guard, along with the Guards  of other States and private contractors,  rapidly  repaired  and  rebuilt  washed-out roads and bridges"
House,114,0.737,10,2015-01-21,Mr. DUNCAN of South Carolina.,2015,fortun return home year oversea suffer minor injuri,"Fortunately, he returned  home after 31⁄2years overseas suffering  only minor injuries","Fortunately, he returned  home after 31⁄2years overseas suffering  only minor injuries"
House,112,0.605,41,2011-07-11,Mr. HARRIS.,2011,reduc depend foreign oil fail,"It was  to reduce our dependency on foreign  oil, and it has failed to do so","It was  to reduce our dependency on foreign  oil, and it has failed to do so"
,115,-0.474,80,2017-09-05,Mr. RICHMOND.,2017,legaci forev part citi dedic commun embodi spirit new orlean,His legacy will forever be a part  of  the city and his dedication  to community  embodies the spirit of New Orleans,His legacy will forever be a part  of  the city and his dedication  to community  embodies the spirit of New Orleans
House,113,0.59,59,2013-06-12,Mr. FLEMING.,2013,employe pay import,Employee  pay is important,Employee  pay is important
,113,0.348,134,2013-02-14,Mr. CALVERT.,2013,hard imagin russel would free time hand yet alway found time commun, It is hard to imagine that Russell would have  any  free  time on his hands yet he always  found time for his community, It is hard to imagine that Russell would have  any  free  time on his hands yet he always  found time for his community
House,114,-0.313,38,2015-01-27,Mr. GARAMENDI.,2015,anoth exampl, There  is another example, There  is another example
,112,0.348,27,2011-10-27,Mr. CALVERT.,2011,despit nation recognit," Despite national  recognition, Mr"," Despite national  recognition, Mr"
,112,-0.5379999999999999,92,2012-05-07,Mr. JACKSON of Illinois.,2012,recent express script medco merger mean big three pbm control benefit american,The recent Express  Scripts and Medco merger means  that  ‘the  big three’ ’ PBMs will now control benefits for  72% of all Americans,The recent Express  Scripts and Medco merger means  that  ‘the  big three’ ’ PBMs will now control benefits for  72% of all Americans
,113,-0.317,83,2013-11-12,Mr. QUIGLEY.,2013,streamlin current nepa provis carelessli hurt abil make better decis protect health home environ,"Streamlining current NEPA provisions carelessly hurts our ability to make better  decisions  that  protect  our  health,  our  homes and our environment","Streamlining current NEPA provisions carelessly hurts our ability to make better  decisions  that  protect  our  health,  our  homes and our environment"
House,114,0.24,2,2015-03-24,Mr. JONES.,2015,cash end coffer al qaeda may karzai say assur cia," Cash Ended Up in Coffers of Al Qaeda’’;  May 4, 2013, ‘‘Karzai Says He Was Assured C.I.A"," Cash Ended Up in Coffers of Al Qaeda’’;  May 4, 2013, ‘‘Karzai Says He Was Assured C.I.A"
,114,0.742,106,2015-10-22,Mr. STUTZMAN.,2015,earl brook presid trine univers angola indiana,"Earl  Brooks, as President of Trine University in Angola, Indiana","Earl  Brooks, as President of Trine University in Angola, Indiana"
,112,-0.263,134,2011-02-28,Mr. KIND.,2011,hold lombardi trophi high proud young gun versu proven one,"and hold that Lombardi Trophy up high,  up so very proud!  As it was to be,  the young gun versus the proven one ","and hold that Lombardi Trophy up high,  up so very proud!  As it was to be,  the young gun versus the proven one "
House,115,-0.265,13,2018-03-14,Mr. CORREA.,2018,mani continu resolut,We had many continuing  resolutions,We had many continuing  resolutions
Senate,115,-0.406,9,2018-04-09,Mr. SCHATZ.,2018,washington senat akaka ambassador aloha show peopl kind respect hospit rare seen town," In Washington, Senator Akaka was  an ambassador of ‘‘aloha.’’ He showed  people kindness,  respect, and hospitality rarely seen  in this town"," In Washington, Senator Akaka was  an ambassador of ‘‘aloha.’’ He showed  people kindness,  respect, and hospitality rarely seen  in this town"
,112,0.433,75,2011-06-21,Mr. GUINTA.,2011,congratul colton receiv award outstand sportsmanship, I  congratulate Colton  for  receiving  this  award and for his outstanding sportsmanship, I  congratulate Colton  for  receiving  this  award and for his outstanding sportsmanship
Senate,114,0.585,83,2016-05-12,Mr. RUBIO.,2016,howev senior hud offici admit hud offici not believ properti would current pass anoth inspect,"However, a  senior HUD official admitted that HUD  officials do not believe the property  would currently pass another inspection","However, a  senior HUD official admitted that HUD  officials do not believe the property  would currently pass another inspection"
House,112,0.6,3,2012-04-25,Mr. DUNCAN of Tennessee.,2012,went back second half first thing happen teresa geter stole ball took court score first point game,"When we went back out for  the second half, the first thing that  happened was that Teresa Geter stole  the ball, took it down court, and scored  her  first 2 points of the game","When we went back out for  the second half, the first thing that  happened was that Teresa Geter stole  the ball, took it down court, and scored  her  first 2 points of the game"
Senate,115,-0.328,24,2017-03-23,Mr. CARDIN.,2017,discriminatori polic valu, Discriminatory policing  is against  our values, Discriminatory policing  is against  our values
,112,-0.395,51,2011-05-02,Mr. THOMPSON of California.,2011,met wife nilda,"He met his wife, Nilda  when he was 15 and she was 13","He met his wife, Nilda  when he was 15 and she was 13"
Senate,113,0.8440000000000001,86,2014-07-31,Mr. CRUZ.,2014,would note reason friend new hampshir choic object month propos month time period not pick hat, I would note the reason my friend  from New Hampshire had no choice but  to object to the 2-month proposal is the  2-month time period was not picked  out of a hat, I would note the reason my friend  from New Hampshire had no choice but  to object to the 2-month proposal is the  2-month time period was not picked  out of a hat
,113,0.422,191,2014-07-31,Mr. WITTMAN.,2014,appreci district work period allow member visit work behalf constitu, I appreciate that district work periods allow  Members to visit and work on behalf of their  constituents, I appreciate that district work periods allow  Members to visit and work on behalf of their  constituents
House,113,0.518,22,2014-03-05,Mr. CANTOR.,2014,administr ad hoc implement obamacar peopl wont pay penalti other," Through this administration’s ad hoc  implementation of ObamaCare, some  people won’t have to pay the penalty,  but others will"," Through this administration’s ad hoc  implementation of ObamaCare, some  people won’t have to pay the penalty,  but others will"
,113,-0.313,50,2014-09-19,Mr. GARAMENDI.,2014,stand shoulder giant not mean ceas reach,"We stand on  the shoulders of giants, but  that does not  mean we  should  cease  to  reach  further","We stand on  the shoulders of giants, but  that does not  mean we  should  cease  to  reach  further"
Senate,112,0.35600000000000004,48,2012-02-17,Mrs. HUTCHISON.,2012,add new assist secretari freight plan develop whole new offic depart transport,It will add a new Assistant  Secretary for Freight Planning and Development and a whole new office in  the Department  of  Transportation,It will add a new Assistant  Secretary for Freight Planning and Development and a whole new office in  the Department  of  Transportation
,114,-0.6579999999999999,81,2015-01-06,Mr. CONYERS.,2015,section amend bankruptci code section b provid claim loan secur secur interest debtor princip resid not entitl payment bankruptci case extent claim subject remedi resciss truth lend act notwithstand prior entri foreclosur judgment,"Section 4 amends Bankruptcy Code  section 502(b) to provide that a claim for a  loan secured by a security interest in the  debtor’s principal residence is not entitled to  payment in a bankruptcy case to the extent  that such claim is subject to a remedy for rescission under the Truth  in Lending Act,  notwithstanding the prior entry of a foreclosure  judgment","Section 4 amends Bankruptcy Code  section 502(b) to provide that a claim for a  loan secured by a security interest in the  debtor’s principal residence is not entitled to  payment in a bankruptcy case to the extent  that such claim is subject to a remedy for rescission under the Truth  in Lending Act,  notwithstanding the prior entry of a foreclosure  judgment"
Senate,112,-0.35100000000000003,195,2011-01-25,Mr. HARKIN.,2011,titl vresearch grant bodi mass index data analysi, TITLE V—RESEARCH  501.Grants for Body Mass Index data  analysis, TITLE V—RESEARCH  501.Grants for Body Mass Index data  analysis
,112,-0.5820000000000001,85,2012-05-07,Mr. KUCINICH.,2012,similarli expans credit uneven economi result wealth redistribut,"Similarly, the expansion of credit is  uneven  in the economy, which results  in  wealth redistribution","Similarly, the expansion of credit is  uneven  in the economy, which results  in  wealth redistribution"
Senate,112,0.552,64,2012-05-07,Mr. INHOFE.,2012,peopl taiwan thing today gener donat,The  people of Taiwan are doing the same  thing today through this generous donation,The  people of Taiwan are doing the same  thing today through this generous donation
,112,0.269,92,2011-04-15,Mrs. EMERSON.,2011,antiqu tractor preserv day provid other might not enthusiast opportun learn agricultur histori better understand appreci signific advanc american agricultur made last centuri," Antique Tractor Preservation Day also provides others, who might not be enthusiasts, an  opportunity  to  learn more about agricultural  history and  to better understand and appreciate  the significant advancements American  agriculture has made over the last century"," Antique Tractor Preservation Day also provides others, who might not be enthusiasts, an  opportunity  to  learn more about agricultural  history and  to better understand and appreciate  the significant advancements American  agriculture has made over the last century"
House,114,0.433,9,2016-02-02,Mr. ROSKAM.,2016,one offic stand continu shame subsidi plan parenthood,There is one office  that stands between them and the continued  shameful  subsidy of Planned  Parenthood,There is one office  that stands between them and the continued  shameful  subsidy of Planned  Parenthood
Senate,114,0.208,86,2016-02-02,Ms. MURKOWSKI.,2016,would welcom discuss us engag broad base tax reform senat floor energi polici modern act not place,"I would welcome that discussion for us to engage in broad-based tax  reform on the Senate floor, but the Energy Policy Modernization Act is not  the place to do it","I would welcome that discussion for us to engage in broad-based tax  reform on the Senate floor, but the Energy Policy Modernization Act is not  the place to do it"
House,113,0.469,36,2014-03-24,Mrs. WAGNER.,2014,georg articul unit state feder govern current discrimin citizen faith countri," As George articulated,  the United  States Federal Government  is  currently discriminating against its citizens of faith in this country"," As George articulated,  the United  States Federal Government  is  currently discriminating against its citizens of faith in this country"
House,115,0.598,39,2017-01-04,Mr. GOHMERT.,2017,move hous adjourn,"Speaker, I move  that the House do now adjourn","Speaker, I move  that the House do now adjourn"
,113,-0.385,83,2013-06-03,Ms. SPEIER.,2013,consist state transcanada applic permit build keyston xl tar sand pipelin must undergo full environment review public comment period requir law presid determin whether project within nation interest,"I have  consistently stated that TransCanada’s application for a permit to build the Keystone XL  tar sands pipeline must undergo a full environmental review and public comment period, as  required by  law, before  the President determines whether  the project  is within  the national interest","I have  consistently stated that TransCanada’s application for a permit to build the Keystone XL  tar sands pipeline must undergo a full environmental review and public comment period, as  required by  law, before  the President determines whether  the project  is within  the national interest"
Senate,114,0.657,149,2016-07-13,Mr. SCOTT.,2016,armi highest rank enlist soldier,"Army, the  highest rank for an enlisted soldier","Army, the  highest rank for an enlisted soldier"
,112,0.54,103,2012-04-16,Mr. OLSON.,2012,decemb th governor gener david johnston gave royal assent bill c act amend crimin code make law canada,"On December 15th, 2010,  Governor General David  Johnston  gave  Royal Assent to Bill C–464: An Act To Amend  the Criminal Code, making it law in Canada","On December 15th, 2010,  Governor General David  Johnston  gave  Royal Assent to Bill C–464: An Act To Amend  the Criminal Code, making it law in Canada"
