branch,congressID,ideology_score,page,part,speaker,year,sentence,sentence_raw,sentence_unclean
Senate,114,0.495,66,2015-01-21,Mr. VITTER.,2015,crucial part domest polici someth believ absolut huge posit incent factor allow us produc even american energi becom even energi independ provid even greater boost economi revenu share share revenu produc domest energi product produc state,"It is  about a very crucial part of the domestic policy, something I believe will absolutely be a huge positive incentive  and factor to allow us to produce even  more American energy, to become even  more energy independent, and to provide an even greater boost to our economy; that is, through revenue sharing,  sharing the revenue produced by domestic energy production with the producing States","It is  about a very crucial part of the domestic policy, something I believe will absolutely be a huge positive incentive  and factor to allow us to produce even  more American energy, to become even  more energy independent, and to provide an even greater boost to our economy; that is, through revenue sharing,  sharing the revenue produced by domestic energy production with the producing States"
House,97,-0.465,423,18,Mr. SHANNON.,1982,today op portun take rel painless step would import posi tive consequ economi countri,"Speaker, today we have an op portunity to take a relatively painless  step that would have important, posi tive consequences for the economy of  this country","Speaker, today we have an op portunity to take a relatively painless  step that would have important, posi tive consequences for the economy of  this country"
,95,-0.212,509,12,Mr. BAUCUS.,1977,railroad thu place competit disadvan tage must charg higher tariff line compens margin common carrier oper,Railroads are  thus placed at a competitive disadvan tage in that they must charge higher  tariffs on all their lines to compensate  for marginal common carrier operations,Railroads are  thus placed at a competitive disadvan tage in that they must charge higher  tariffs on all their lines to compensate  for marginal common carrier operations
House,111,-0.339,8,2009-03-17,Ms. RICHARDSON.,2009,yet presid budget contain least eight separ tax hike specif target domest oil ga product,Yet the President’s budget  contains at  least eight separate tax  hikes specifically targeting domestic  oil and gas production,Yet the President’s budget  contains at  least eight separate tax  hikes specifically targeting domestic  oil and gas production
Senate,97,0.2,835,1,Mrs. KASSEBAUM.,1981,present tax provi sion book account reve nue loss depend mani equal valid govern guess use approxim billion," Presently, there are 92 such tax provi sions on the books accounting for a reve nue  loss of--depending on which of  many equally valid Government guesses  you  use-approximately  $200  billion"," Presently, there are 92 such tax provi sions on the books accounting for a reve nue  loss of--depending on which of  many equally valid Government guesses  you  use-approximately  $200  billion"
House,98,0.382,173,13,Mr. BILIRAKIS.,1983,time econ omi make sure fragil progress toward recoveri countri ill afford take money wallet work american undermin incent work save presid tax relief plan creat,"And at a time when the econ omy  is making,  sure,  but  fragile,  progress toward recovery, the country  can ill afford to take more money out  of the wallets of working Americans  and  to undermine  the  incentives  to  work and save which the President's  tax relief plan has created","And at a time when the econ omy  is making,  sure,  but  fragile,  progress toward recovery, the country  can ill afford to take more money out  of the wallets of working Americans  and  to undermine  the  incentives  to  work and save which the President's  tax relief plan has created"
Senate,108,0.364,103,2003-10-16,Mr. TALENT.,2003,money spend today interest spend,This money we are  spending today is in our interest to  spend,This money we are  spending today is in our interest to  spend
House,108,-0.226,2,2003-10-29,Mr. EDWARDS.,2003,sever month ago said could afford give tax break american citizen live safe home make,"Several months ago,  they said we could afford to give a  $230,000 tax break to American citizens  living safely here at home making $1  VerDate jul 14 2003  01:18 Oct 30, 2003 Jkt 029060 PO 00000 Frm 00002 Fmt 7634 Sfmt 0634 E:\CR\FM\K29OC7.003 H29PT1 ","Several months ago,  they said we could afford to give a  $230,000 tax break to American citizens  living safely here at home making $1  "
Senate,114,-0.173,50,2015-04-28,Mr. CARPER.,2015,tax reform broaden base lower corpor rate competit rest world gener revenu deficit reduct,"1, tax reform  that broadens the base and lowers the  corporate rates so we are competitive  with the rest of the world but also generates some revenues for deficit reduction","1, tax reform  that broadens the base and lowers the  corporate rates so we are competitive  with the rest of the world but also generates some revenues for deficit reduction"
Senate,113,0.782,74,2013-05-23,Mr. COBURN.,2013,ask appropri limit benefit come borrow money children futur wealthi countri, All we are asking is to appropriately  limit the benefits that are coming from  borrowed money against our children’s  future  for the very wealthy  in this  country, All we are asking is to appropriately  limit the benefits that are coming from  borrowed money against our children’s  future  for the very wealthy  in this  country
,100,0.336,253,5,Mr. GOODLING.,1988,today troduc legisl amend tariff sched ule unit state increas tariff bone chinawar,"Speaker, today I am in troducing legislation to amend the tariff sched ules of the United States to increase the tariff  on bone chinaware","Speaker, today I am in troducing legislation to amend the tariff sched ules of the United States to increase the tariff  on bone chinaware"
House,94,0.225,664,2,Mr. RHODES.,1975,foreign tax credrr provis foreign tax credit elimin oll ga corpor," FOREIGN TAX CREDrr  Under this provision, the foreign tax  credit will be eliminated for oll and gas  corporations"," FOREIGN TAX CREDrr  Under this provision, the foreign tax  credit will be eliminated for oll and gas  corporations"
House,103,0.203,820,8,Mr. GUNDERSON.,1993,addit said import recogn ye inner citi peopl need incom assist therefor allow titl iia money could use incom assist addit train," In addition to that, what we said is  that it is important to recognize that  yes,  in  the  inner cities some people  need income assistance and, therefore,  we allow under title II(A) that money  could be used for income assistance in  addition to the training"," In addition to that, what we said is  that it is important to recognize that  yes,  in  the  inner cities some people  need income assistance and, therefore,  we allow under title II(A) that money  could be used for income assistance in  addition to the training"
,103,-0.424,1202,1,Mr. JEFFERSON.,1994,today introduc coachbuild exempt act legisl redress inequ tax code relat call ga guzzler tax exempt small compani lengthen automobil limousin,"Speaker, today I am  introducing the Coachbuilder's Exemption Act  of 1994,  legislation to redress an  inequity in  the Tax Code  relating  to  the so-called gas  guzzler  tax exemption  for small companies  who lengthen automobiles into limousines","Speaker, today I am  introducing the Coachbuilder's Exemption Act  of 1994,  legislation to redress an  inequity in  the Tax Code  relating  to  the so-called gas  guzzler  tax exemption  for small companies  who lengthen automobiles into limousines"
Senate,99,-0.35100000000000003,848,18,Mr. HARKIN.,1985,wast end tax would see produc wast adopt type creativ mechan reci cle wast avoid produc tion," If  With a ""waste end tax,"" we would  see producers of waste adopting all  types of creative mechanisms to recy cle the waste or to avoid its produc tion"," If  With a ""waste end tax,"" we would  see producers of waste adopting all  types of creative mechanisms to recy cle the waste or to avoid its produc tion"
House,105,0.475,243,9,Mr. ROGAN.,1998,parent fed broken promis lack account abil hallmark demand money,Parents are fed up with broken  promises  and  the  lack  of  account ability that has been the hallmark of  these  demands  for more  and more  money,Parents are fed up with broken  promises  and  the  lack  of  account ability that has been the hallmark of  these  demands  for more  and more  money
Senate,111,0.342,68,2010-05-20,Mr. GRASSLEY.,2010,although central bank control money suppli long run short run individu bank larg control," Although central banks control the  money supply in the long run, in the  short run individual banks are largely  in control"," Although central banks control the  money supply in the long run, in the  short run individual banks are largely  in control"
Senate,111,0.32299999999999995,51,2009-02-09,Mr. ALEXANDER.,2009,lot money,That is a  lot of money,That is a  lot of money
House,98,0.46,756,1,Mr. BARTLETT.,1984,countri ask us american peopl would us priori tize spend american taxpay money say millon best use fund pass bill agent orang,"But what the country is asking  us to do, what the American people  would have us do in 1984 is to priori tize the spending of American taxpayers' money and  to say  is  this $684  millon the best use of those funds? We  just passed a bill on agent orange, ","But what the country is asking  us to do, what the American people  would have us do in 1984 is to priori tize the spending of American taxpayers' money and  to say  is  this $684  millon the best use of those funds? We  just passed a bill on agent orange, "
House,96,0.422,886,6,Mr. RUDD.,1980,today feder tax deadlin day let note american peopl de mand halt proflig overspend ing polici congress sponsibl heavi burden feder tax sap strength american economi destroy centiv peopl work produc," Today, Federal tax deadline day, let it  be noted that the American people de mand a halt to the profligate overspend ing policies of Congress, which are re sponsible for the heavY burden of Federal  taxes which saps  the strength of our  American economy and destroys the in centive of our people  to work and  to  produce"," Today, Federal tax deadline day, let it  be noted that the American people de mand a halt to the profligate overspend ing policies of Congress, which are re sponsible for the heavY burden of Federal  taxes which saps  the strength of our  American economy and destroys the in centive of our people  to work and  to  produce"
Senate,99,-0.374,237,18,Mr. LEAHY.,1985,billion would rais mainli excis tax broad en attack hazard wast, Some $7.5 billion would be  raised  mainly through excise taxes to broad en our attack on hazardous waste, Some $7.5 billion would be  raised  mainly through excise taxes to broad en our attack on hazardous waste
Senate,94,0.272,901,2,Mr. ROTH.,1976,practic becom fruitless exercis inde throw money problem without regard valu cost effect,This practice  becomes a  fruitless exercise  indeed of  throwing money at a problem without  regard for value or cost effectiveness,This practice  becomes a  fruitless exercise  indeed of  throwing money at a problem without  regard for value or cost effectiveness
House,101,-0.099,459,16,Mr. SLATTERY.,1989,close like tax cut," In closing,  like all  tax cuts, Mr"," In closing,  like all  tax cuts, Mr"
House,101,-0.631,870,7,Mr. STARK.,1990,market base approach flexibl provid incent affect decis point along product consumpt chain across industri automati calli focu activ emi sion reduct achiev least cost industri segment express strong support carbon tax,"Because  market-based  approaches  are  flexible  and  provide incentives that affect decisions at all  points  along  the  production-consumption  chain and across all industries, they automati cally  focus on  those activities where emis sions reductions can be achieved at the least  cost.''  Industry segments have expressed strong  support for a carbon tax","Because  market-based  approaches  are  flexible  and  provide incentives that affect decisions at all  points  along  the  production-consumption  chain and across all industries, they automati cally  focus on  those activities where emis sions reductions can be achieved at the least  cost.''  Industry segments have expressed strong  support for a carbon tax"
House,99,-0.194,727,7,Mr. NELSON of Florida.,1985,legisl assur space ventur treat essenti earth ventur tax code, This  legislation will  assure  that  space ventures are treated essentially  the same as Earth ventures under our  tax code, This  legislation will  assure  that  space ventures are treated essentially  the same as Earth ventures under our  tax code
House,113,-0.426,15,2014-01-07,Mr. TONKO.,2014,presid sent forward behalf administr number bill would grow economi grow climat enhanc job growth,"The President has sent forward on behalf of the  administration a number of bills that  would grow our economy, grow the climate to enhance job growth","The President has sent forward on behalf of the  administration a number of bills that  would grow our economy, grow the climate to enhance job growth"
Senate,108,-0.303,82,2004-02-11,Mr. DASCHLE.,2004,presid day ago presid bush sent congress annual report state america economi,"President, 2 days  ago President Bush sent to Congress  his annual  report on  the State of  America’s economy","President, 2 days  ago President Bush sent to Congress  his annual  report on  the State of  America’s economy"
House,95,0.3,1033,18,Mr. KEMP.,1977,instanc earli percent tax return subject margin tax rate percent,"For instance, in  the early 1960's about 5 percent of all tax  returns were subject to the marginal tax  rate of over 30 percent","For instance, in  the early 1960's about 5 percent of all tax  returns were subject to the marginal tax  rate of over 30 percent"
Senate,108,-0.318,36,2004-04-29,Mr. WYDEN.,2004,depend written definit could provid tax blackberri e mail kind thing senat virginia oppos strongli," Depending on how it is written, that  definition could provide for taxes on  BlackBerrys and e-mails and the kind  of thing that the Senator from Virginia  and I have opposed strongly"," Depending on how it is written, that  definition could provide for taxes on  BlackBerrys and e-mails and the kind  of thing that the Senator from Virginia  and I have opposed strongly"
House,113,0.462,29,2014-03-05,Mr. MCCARTHY of California.,2014,economi nation incom today lower abund energi provid sens relief strain budget administr polici american simpli left cold energi bill,"In an  economy where the Nation’s  income  today is lower than in the year 2000,  abundant energy should provide a sense  of relief to strained budgets, but because of this administration’s policies,  Americans are simply left out in the  cold with their energy bills","In an  economy where the Nation’s  income  today is lower than in the year 2000,  abundant energy should provide a sense  of relief to strained budgets, but because of this administration’s policies,  Americans are simply left out in the  cold with their energy bills"
,94,-0.173,855,9,Mr. FUQUA.,1976,america gave fine young coupl opportun rest,America just gave a  fine young  couple an opportunity and they did the  rest,America just gave a  fine young  couple an opportunity and they did the  rest
Senate,94,-0.443,27,2,Mr. KENNEDY.,1975,debt ceil act obviou vehicl immedi tax cut, The Debt Ceiling Act  is the obvious  vehicle for the immediate tax cut, The Debt Ceiling Act  is the obvious  vehicle for the immediate tax cut
Senate,107,-0.173,19,2001-04-05,Mr. CARPER.,2001,anoth obviou way stimul economi tax polici,Another obvious way to stimulate the economy is through tax policy,Another obvious way to stimulate the economy is through tax policy
House,110,0.551,24,2007-03-29,Mr. HERGER.,2007,tax taxspend spend philosophi support friend across aisl bad econom bad american peopl,The tax-tax/spend-spend  philosophy  supported by my  friends  across the aisle is bad economics and  bad  for  the American people,The tax-tax/spend-spend  philosophy  supported by my  friends  across the aisle is bad economics and  bad  for  the American people
House,103,0.141,1286,13,Mr. LEACH.,1993,exchang elimin specif industri tax break effect conglomer subsidi would lower capit gain tax prefer percent index capit gain inflat,"In  exchange for eliminating such specific  industry tax breaks and what in effect  is a conglomeration subsidy,  I would  lower capital gains taxes, preferably to  15 percent, and index capital gains for  inflation","In  exchange for eliminating such specific  industry tax breaks and what in effect  is a conglomeration subsidy,  I would  lower capital gains taxes, preferably to  15 percent, and index capital gains for  inflation"
,102,-0.631,1057,6,Mr. STARK.,1992,point go throw hand say much longer pay type money konowitz caught practic strip health insur fami lie across america," ""But at some point we're  going to throw up our hands and say, how  much  longer  can we  pay  this  type  of  money?""  The Konowitzes are caught in a practice  that is stripping health insurance from fami lies across America"," ""But at some point we're  going to throw up our hands and say, how  much  longer  can we  pay  this  type  of  money?""  The Konowitzes are caught in a practice  that is stripping health insurance from fami lies across America"
Senate,102,-0.241,1133,3,Mr. BRYAN.,1991,money must rais quickli develop realli will sell behoov us tri rais money," MONEY MUST BE RAISED QUICKLY  So if the developers are really willing to  sell,  it behooves us  to  try  to  raise  the  money"," MONEY MUST BE RAISED QUICKLY  So if the developers are really willing to  sell,  it behooves us  to  try  to  raise  the  money"
Senate,112,0.529,47,2012-04-16,Mr. BARRASSO.,2012,tax take money pocket small busi would use creat job,This tax will take money from  the pockets of small businesses that  they would use to create jobs,This tax will take money from  the pockets of small businesses that  they would use to create jobs
House,113,0.575,3,2013-04-15,Mr. RICE of South Carolina.,2013,like snowbal roll hill unit state tax code grown bloat time result avalanch overregul come head american taxpay," Like a snowball rolling down a hill,  the United States Tax Code has grown  and bloated itself over time, resulting  in an avalanche of overregulation coming down on the heads of American taxpayers"," Like a snowball rolling down a hill,  the United States Tax Code has grown  and bloated itself over time, resulting  in an avalanche of overregulation coming down on the heads of American taxpayers"
Senate,98,-0.332,574,3,Mr. PELL.,1983,fund could use varieti educ pro gram includ one academ program basic educ special educ second ari school credit postsecondari edu cation fine art recreat health,"Funds could be  used for a variety of educational pro grams, including:  One, academic programs  for basic  education, special education, second ary school credit, postsecondary edu cation,  fine  arts,  recreation,  and  health","Funds could be  used for a variety of educational pro grams, including:  One, academic programs  for basic  education, special education, second ary school credit, postsecondary edu cation,  fine  arts,  recreation,  and  health"
,106,0.35100000000000003,73,2000-03-23,Mr. HAYES.,2000,belief american make better decis washington spend money,It  is my belief that Americans can make better decisions than Washington can about how they spend their own money,It  is my belief that Americans can make better decisions than Washington can about how they spend their own money
House,102,-0.172,1559,7,Mr. SKELTON.,1991,still commit small busi er not stop lead charg home front provid tax equip ment form arsen democraci, Still the commitment of small business own ers did not stop at leading the charge on the  home front or providing the taxes and equip ment that form the arsenal for democracy, Still the commitment of small business own ers did not stop at leading the charge on the  home front or providing the taxes and equip ment that form the arsenal for democracy
,113,0.498,153,2013-07-09,Mr. COFFMAN.,2013,trillion debt nation economi children could avoid balanc budget amend,"This is $6 trillion in debt our  nation, our economy, and our children could  have avoided with a balanced budget amendment","This is $6 trillion in debt our  nation, our economy, and our children could  have avoided with a balanced budget amendment"
House,109,-0.404,23,2005-10-17,Mr. RYAN of Ohio.,2005,not go stimul economi not engin math scienc major someth group call million new engin scientist next year believ go greatest stimulu,"We are  not going to stimulate the economy if  we do not have engineers and math and  science majors, and the 30–Something  Group is calling for a million new engineers and scientists over the next 10  years because we believe that is going  to be the greatest stimulus","We are  not going to stimulate the economy if  we do not have engineers and math and  science majors, and the 30–Something  Group is calling for a million new engineers and scientists over the next 10  years because we believe that is going  to be the greatest stimulus"
House,106,0.424,45,1999-05-06,Mr. HILL of Montana.,1999,vote put tax relief,I voted to put off tax relief,I voted to put off tax relief
,107,-0.494,80,2001-12-14,Mr. COYNE.,2001,section section would provid refund tax credit low middl incom worker annual contribut made tradit deduct ira employ sponsor pension plan eg k b plan,"Section 101: This section would provide a refundable tax credit to low and middle income workers of up to 50% of annual contributions made to a traditional, deductible IRA or an employer-sponsored pension plan (e.g., 401 (k), 403(b) or 457 plans)","Section 101: This section would provide a refundable tax credit to low and middle income workers of up to 50% of annual contributions made to a traditional, deductible IRA or an employer-sponsored pension plan (e.g., 401 (k), 403(b) or 457 plans)"
House,103,-0.209,1158,8,Mr. HOAGLAND.,1993,partial relief energi tax, Partial relief from energy tax, Partial relief from energy tax
Senate,109,-0.435,205,2005-07-29,Mr. SARBANES.,2005,act term oak hill properti mean feder properti consist approxim acr near laurel maryland portion current use district columbia juvenil detent facil shown map number record depart assess taxat tax map divis ann arundel counti," In this Act, the term ‘‘Oak Hill property’’  means the Federal property consisting of approximately 800 acres near Laurel, Maryland,  a portion of which is currently used by the  District of Columbia as a juvenile detention  facility, and which is shown on Map Number  20 in the records of the Department of Assessments and Taxation, Tax Map Division,  of Anne Arundel County"," In this Act, the term ‘‘Oak Hill property’’  means the Federal property consisting of approximately 800 acres near Laurel, Maryland,  a portion of which is currently used by the  District of Columbia as a juvenile detention  facility, and which is shown on Map Number  20 in the records of the Department of Assessments and Taxation, Tax Map Division,  of Anne Arundel County"
House,106,0.36,143,1999-07-22,Mr. EHRLICH.,1999,republican plan provid meaning tax relief,The Republican  plan  provides meaningful tax relief,The Republican  plan  provides meaningful tax relief
Senate,107,-0.212,54,2001-11-14,Mr. BAUCUS.,2001,feder reserv still cut interest rate seem like might not enough turn economi around,"The Federal Reserve was still cutting interest rates, but that seemed like it might not be enough to turn the economy around","The Federal Reserve was still cutting interest rates, but that seemed like it might not be enough to turn the economy around"
House,111,0.5589999999999999,43,2009-03-17,Mr. LINDER.,2009,complex code get easier go underground avoid pay tax,"And the more  complex our code gets, the easier it is  to go underground and avoid paying  taxes","And the more  complex our code gets, the easier it is  to go underground and avoid paying  taxes"
House,104,-0.458,740,13,Mr. DIXON.,1996,let commend committe along fine staff migo miconi john simmon mike fischetti mari porter take special time say minor not larg staff major," Let me also commend the chairman  of the committee, along with the fine  staff that he has, Migo Miconi, John  Simmons, Mike Fischetti, and Mary  Porter, and take a special time to say  that in the minority we do not have  the large staff that the majority has"," Let me also commend the chairman  of the committee, along with the fine  staff that he has, Migo Miconi, John  Simmons, Mike Fischetti, and Mary  Porter, and take a special time to say  that in the minority we do not have  the large staff that the majority has"
Senate,112,-0.326,13,2011-01-31,Mr. ROCKEFELLER.,2011,time economi final head toward recoveri last thing want add new burden american compani could result cut job less product global marketplac,"At a time when our  economy is finally headed toward a recovery, the last thing we want to do is  add new burdens to American companies that could result in them cutting  jobs or being  less productive  in the  global marketplace","At a time when our  economy is finally headed toward a recovery, the last thing we want to do is  add new burdens to American companies that could result in them cutting  jobs or being  less productive  in the  global marketplace"
House,105,-0.488,301,13,Mr. TIERNEY.,1997,ask question realli undermin credibl action taken congress whether health care whether tax whether educ peo ple say not believ de cision made independ," But  if you ask  the question, what  really undermines  the  credibility of  any action taken by Congress, whether  it be on health care, whether it be on  taxes, whether it be on education, peo ple will say, we do not believe that de cisions  are made  independently"," But  if you ask  the question, what  really undermines  the  credibility of  any action taken by Congress, whether  it be on health care, whether it be on  taxes, whether it be on education, peo ple will say, we do not believe that de cisions  are made  independently"
House,97,-0.166,591,8,Mr. SHARP.,1981,altern would allow tax cut not one extens potenti inflationari envi sion kemp roth plan," The alternative would have allowed  a  tax cut, but not one as extensive,  and potentially inflationary, as envi sioned by the Kemp-Roth plan"," The alternative would have allowed  a  tax cut, but not one as extensive,  and potentially inflationary, as envi sioned by the Kemp-Roth plan"
House,111,0.392,8,2010-04-28,Mr. BILBRAY.,2010,frankli need demand recoveri money detect fund misappropri,"Frankly, we need to demand more recovery of  the money when we detect these funds  are being misappropriated","Frankly, we need to demand more recovery of  the money when we detect these funds  are being misappropriated"
,95,-0.231,968,1,Mrs. KEYS.,1977,legisl introduc would assur taxpay assess penalti result chang tax law, The legislation which I am introducing  would assure that no taxpayer is assessed  a penalty as a result of changes in the  tax law, The legislation which I am introducing  would assure that no taxpayer is assessed  a penalty as a result of changes in the  tax law
,110,-0.514,268,2008-05-15,Mr. RANGEL.,2008,support goal ideal nation train day member appreci recogn vital role train economi passeng commut new york washington dc amtrak acela,"1176, Supporting the goals and ideals of National Train  Day, as a Member who appreciates and recognizes the vital role of trains in our economy  and as a passenger who commutes between  New York and Washington, DC, on the Amtrak  Acela","1176, Supporting the goals and ideals of National Train  Day, as a Member who appreciates and recognizes the vital role of trains in our economy  and as a passenger who commutes between  New York and Washington, DC, on the Amtrak  Acela"
,103,0.377,612,8,Mr. GINGRICH.,1993,first key vote clinton tax creas come wednesday hous vote whether not approv," The first key vote on the Clinton tax in creases will come this Wednesday, when the  House will vote on whether or not to approve  "," The first key vote on the Clinton tax in creases will come this Wednesday, when the  House will vote on whether or not to approve  "
,102,-0.225,1055,1,Mrs. SCHROEDER.,1992,sincer gratitud respect behalf member committe arm servic recogn congratul fine gentleman occa sion retir,"Speaker, it is with sincere gratitude and  respect that I, on behalf of the members of the  Committee on Armed Services, recognize and  congratulate this fine gentleman on the occa sion of this retirement","Speaker, it is with sincere gratitude and  respect that I, on behalf of the members of the  Committee on Armed Services, recognize and  congratulate this fine gentleman on the occa sion of this retirement"
House,101,-0.631,870,7,Mr. STARK.,1990,carbon tax effect market orient tool ben efit environ economi,A carbon tax is  an effective market-oriented tool that will ben efit both  the environment and the economy,A carbon tax is  an effective market-oriented tool that will ben efit both  the environment and the economy
House,110,0.706,124,2007-04-19,Mr. JORDAN of Ohio.,2007,want ask american watch think govern enough money alreadi think need guess vast major peopl california watch ohio sleep understand govern billion billion trillion trillion govern take alreadi probabl enough,"And I  just want to ask those Americans who  are watching, do you think government  has enough of your money already, or  do you think they need more? And my  guess is the vast majority of people in  California who are watching, or in Ohio  who are sleeping, understand that the  government, the billions and billions  and the trillions and trillions that the  government takes in already is probably enough","And I  just want to ask those Americans who  are watching, do you think government  has enough of your money already, or  do you think they need more? And my  guess is the vast majority of people in  California who are watching, or in Ohio  who are sleeping, understand that the  government, the billions and billions  and the trillions and trillions that the  government takes in already is probably enough"
,103,-0.39,968,1,Mr. MEEHAN.,1994,enterpris develop center focus creation retent local job support smallest newest busi ventur high growth sector economi,The Enterprise  Development Center focuses on  the creation  and retention of local jobs by supporting the  smallest and  newest business ventures  in  high-growth sectors of  the economy,The Enterprise  Development Center focuses on  the creation  and retention of local jobs by supporting the  smallest and  newest business ventures  in  high-growth sectors of  the economy
Senate,114,0.43,128,2016-07-13,Mr. BLUNT.,2016,year princip work congressth hous senatewa set nation prioriti base spend nation trust money given govern peopl pay tax revenu govern," For 200 years, the principal work of  the Congress—the House and the Senate—was to set our national priorities  based on how we spend our national  trust of the money given to this government by the people who pay taxes,  the  revenue of  the government"," For 200 years, the principal work of  the Congress—the House and the Senate—was to set our national priorities  based on how we spend our national  trust of the money given to this government by the people who pay taxes,  the  revenue of  the government"
Senate,102,-0.37,379,1,Ms. MIKULSKI.,1992,would like enter record conclus remark fine articl even sun balti, I would like to enter into the RECORD  at the conclusion of my remarks a fine  article from the Evening Sun in Balti more, I would like to enter into the RECORD  at the conclusion of my remarks a fine  article from the Evening Sun in Balti more
House,110,-0.045,57,2007-03-23,Mr. TAYLOR.,2007,first let tell gentleman georgia appreci tri save money, First let me tell the  gentleman from Georgia I appreciate  him  trying  to  save  some money, First let me tell the  gentleman from Georgia I appreciate  him  trying  to  save  some money
Senate,104,0.536,199,3,Mr. ASHCROFT.,1995,money sourc govern basic power,Money was-and is-the source of  the Government's basic power,Money was-and is-the source of  the Government's basic power
Senate,108,0.364,103,2003-10-16,Mr. TALENT.,2003,not get money back anyway,We will not get the  money back anyway,We will not get the  money back anyway
,103,-0.191,1163,20,Mr. FINGERHUT.,1993,year lost thousand manufactur job southeast asia mexico low wage economi," Over the years, we have lost thousands of  manufacturing jobs to Southeast Asia, Mexico,  and other low-wage economies"," Over the years, we have lost thousands of  manufacturing jobs to Southeast Asia, Mexico,  and other low-wage economies"
House,111,-0.426,40,2009-04-21,Mr. TONKO.,2009,hear aw lot talk tax impos, And we hear an awful  lot of talk  about a tax being  imposed, And we hear an awful  lot of talk  about a tax being  imposed
,96,0.621,444,3,Mr. HANSEN.,1979,total hour week not stimul local hospl tai economi,total of a.bout 30 hours  a week a.nd have not stimulated the  local  hospl ta.I economy,total of a.bout 30 hours  a week a.nd have not stimulated the  local  hospl ta.I economy
Senate,113,0.782,166,2014-12-10,Mr. COBURN.,2014,noth honesti noth integr noth truth noth transpar american peopl everyth feder govern say hard honest american peopl allow see spend money,"It has  nothing to do with honesty,  it has  nothing to do with integrity, it has  nothing to do with truth, it has nothing to do with being transparent with  the American people, and it has everything to do with the Federal Government saying that it is just too hard to  be honest with the American people to  allow them to see where we are spending the money","It has  nothing to do with honesty,  it has  nothing to do with integrity, it has  nothing to do with truth, it has nothing to do with being transparent with  the American people, and it has everything to do with the Federal Government saying that it is just too hard to  be honest with the American people to  allow them to see where we are spending the money"
,100,0.203,142,13,Mr. GALLO.,1987,specifi calli nation defens held ho tage tax increas,"Specifi cally, the Nation's defense is being held hos tage by  the  tax  increase","Specifi cally, the Nation's defense is being held hos tage by  the  tax  increase"
,93,-0.484,392,30,Mr. HELSTOSKI.,1974,past five year make monetari polici fail either evalu situat cor rectli help economi,During the past five years  those who make our monetary policy have  failed either to evaluate the situation cor rectly or to help the economy,During the past five years  those who make our monetary policy have  failed either to evaluate the situation cor rectly or to help the economy
Senate,107,-0.212,54,2001-11-14,Mr. BAUCUS.,2001,allow addit stimul tax cut billion fiscal billion total smaller billion allow fiscal judg not need one expect economi realli weak fiscal,"It allowed an additional stimulative tax cut of $15 billion in fiscal year 2002, but the $65 billion total was smaller than the $85 billion allowed for fiscal year 2001 because it was judged that more than that was not needed, and that was because no one expected the economy to be really weak in fiscal year 2002","It allowed an additional stimulative tax cut of $15 billion in fiscal year 2002, but the $65 billion total was smaller than the $85 billion allowed for fiscal year 2001 because it was judged that more than that was not needed, and that was because no one expected the economy to be really weak in fiscal year 2002"
Senate,101,0.275,1415,1,Mr. BOSCHWITZ.,1990,presid today introduc legisl along senat deconcini coat enact benefit law enforc commun save taxpay money,"President,  today  I  am  introducing  legislation  along with Senators DECONCINI and  COATS which,  if enacted, will benefit  the law enforcement community and  save  the  taxpayers' money","President,  today  I  am  introducing  legislation  along with Senators DECONCINI and  COATS which,  if enacted, will benefit  the law enforcement community and  save  the  taxpayers' money"
House,97,0.541,341,14,Mr. FIELDS.,1981,believ anoth ex ampl true intent con tinu rais level tax work american,This I believe is but another ex ample of their true intentions to con tinue to raise the level of taxes on all  working Americans,This I believe is but another ex ample of their true intentions to con tinue to raise the level of taxes on all  working Americans
House,106,0.418,3,1999-07-22,Mr. LEWIS of Kentucky.,1999,question trust not get titl tax andspend liber noth,"The question is, who do we trust? They did not get the title ‘‘tax-andspend’’ liberals for nothing","The question is, who do we trust? They did not get the title ‘‘tax-andspend’’ liberals for nothing"
House,115,-0.491,3,2017-03-23,Ms. PELOSI.,2017,build sever hundr member congress talk debat understand listen compromis ye way approach chanc chang see one devast piec legisl economi healthcar system quit honestli stand america greatest countri world,"They are in this building,  several hundred Members of Congress,  talking, debating, understanding,  listening, compromising, yes, on a way  that we can approach a chance  to  change what we see as one of the most  devastating pieces of legislation to the  economy,  to  the healthcare  system,  and, quite honestly, to the standing of  America as the greatest country in the  world","They are in this building,  several hundred Members of Congress,  talking, debating, understanding,  listening, compromising, yes, on a way  that we can approach a chance  to  change what we see as one of the most  devastating pieces of legislation to the  economy,  to  the healthcare  system,  and, quite honestly, to the standing of  America as the greatest country in the  world"
Senate,111,0.091,79,2009-02-09,Ms. SNOWE.,2009,work extens brook institut nurtur cluster develop variou small rural commun help rebuild reshap local economi,"She has  worked extensively with the Brookings  Institute on how to nurture cluster development in various small and rural  communities, to help rebuild and reshape their local economies","She has  worked extensively with the Brookings  Institute on how to nurture cluster development in various small and rural  communities, to help rebuild and reshape their local economies"
Senate,106,-0.231,200,2000-10-19,Mr. GRAHAM.,2000,cost provid health care grow faster overal economi,The cost of providing health care  is growing  faster  than the overall economy,The cost of providing health care  is growing  faster  than the overall economy
